img_id,cam_id,seq_id,frame_id,bbox_id,x_min,x_max,y_min,y_max,label_l1,label_l2,fao_mfa,train,val,test,is_fish
fc4b6e28-5952-11ec-96ea-1bddd22464f1,81,13183,65,34511,333,558,399,543,Yellowfin tuna,YFT,81,True,False,False,True
fc4b6e28-5952-11ec-96ea-1bddd22464f1,81,13183,65,34510,240,533,543,663,Yellowfin tuna,YFT,81,True,False,False,True
fc4b6e28-5952-11ec-96ea-1bddd22464f1,81,13183,65,34509,171,409,605,733,Yellowfin tuna,YFT,81,True,False,False,True
fc4b6e28-5952-11ec-96ea-1bddd22464f1,81,13183,65,34508,333,558,399,543,Yellowfin tuna,YFT,81,True,False,False,True
fc4b6e28-5952-11ec-96ea-1bddd22464f1,81,13183,65,34507,240,533,543,663,Yellowfin tuna,YFT,81,True,False,False,True
94a8abcc-23f0-11e9-ad43-1b2a6ba5cc3d,0,13071,10,2261,214,446,245,452,Human,HUMAN,71,True,False,False,False
da4fb800-db28-11ea-bcb9-5b9f05473937,54,12983,18,1,60,188,48,315,Human,HUMAN,71,True,False,False,False
da4fb800-db28-11ea-bcb9-5b9f05473937,54,12983,18,2,279,322,0,62,Human,HUMAN,71,True,False,False,False
94a7da26-23f0-11e9-aaf9-038f01c9aa0c,0,12924,1,1552,0,1279,0,719,No fish,NoF,71,True,False,False,False
da88f85e-db28-11ea-944b-ab89b71af7f2,60,12739,49,1,17,205,604,767,Human,HUMAN,81,True,False,False,False
da88f85e-db28-11ea-944b-ab89b71af7f2,60,12739,49,2,339,487,177,438,Human,HUMAN,81,True,False,False,False
da88f85e-db28-11ea-944b-ab89b71af7f2,60,12739,49,3,591,755,153,552,Human,HUMAN,81,True,False,False,False
da88f85e-db28-11ea-944b-ab89b71af7f2,60,12739,49,4,581,688,59,195,Human,HUMAN,81,True,False,False,False
da88f85e-db28-11ea-944b-ab89b71af7f2,60,12739,49,7,102,134,726,753,Unknown,OTH,81,True,False,False,False
da491e8c-db28-11ea-abc9-73378f46aa7e,53,12694,21,1,226,370,0,192,Human,HUMAN,71,True,False,False,False
da491e8c-db28-11ea-abc9-73378f46aa7e,53,12694,21,2,109,398,155,293,Mahi mahi,DOL,71,True,False,False,True
da491e8c-db28-11ea-abc9-73378f46aa7e,53,12694,21,3,1064,1319,423,527,Mahi mahi,DOL,71,True,False,False,True
da491e8c-db28-11ea-abc9-73378f46aa7e,53,12694,21,4,1156,1332,118,365,Human,HUMAN,71,True,False,False,False
da491e8c-db28-11ea-abc9-73378f46aa7e,53,12694,21,5,1146,1359,190,507,Human,HUMAN,71,True,False,False,False
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60975,61,156,124,464,Yellowfin tuna,YFT,71,True,False,False,True
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60976,702,1279,360,658,Human,HUMAN,71,True,False,False,False
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60977,578,864,584,719,Human,HUMAN,71,True,False,False,False
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60978,0,162,281,476,Human,HUMAN,71,True,False,False,False
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60979,639,992,104,227,Albacore,ALB,71,True,False,False,True
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60980,545,948,145,289,Albacore,ALB,71,True,False,False,True
94b95a3a-23f0-11e9-b7d6-c764a311f0d7,1,12691,89,60981,724,1056,228,437,Albacore,ALB,71,True,False,False,True
dac5d8aa-db28-11ea-bd26-4f15afc9fb88,63,12615,46,1,828,1100,324,496,Albacore,ALB,81,False,False,True,True
94d36768-23f0-11e9-a9bf-a7118c96decd,6,12530,5,121564,509,619,501,623,Human,HUMAN,81,False,False,True,False
94d36768-23f0-11e9-a9bf-a7118c96decd,6,12530,5,121565,460,571,251,383,Human,HUMAN,81,False,False,True,False
94d36768-23f0-11e9-a9bf-a7118c96decd,6,12530,5,121566,456,542,0,141,Human,HUMAN,81,False,False,True,False
94d36768-23f0-11e9-a9bf-a7118c96decd,6,12530,5,121567,59,117,128,222,Human,HUMAN,81,False,False,True,False
da942a4e-db28-11ea-a0ba-13d3535c8602,59,12502,27,1,1097,1279,586,749,Human,HUMAN,81,True,False,False,False
da942a4e-db28-11ea-a0ba-13d3535c8602,59,12502,27,2,983,1141,281,525,Human,HUMAN,81,True,False,False,False
da942a4e-db28-11ea-a0ba-13d3535c8602,59,12502,27,3,846,1018,156,465,Human,HUMAN,81,True,False,False,False
da942a4e-db28-11ea-a0ba-13d3535c8602,59,12502,27,4,909,1005,124,193,Human,HUMAN,81,True,False,False,False
94a882d2-23f0-11e9-acca-db738d477a8c,0,12488,5,2111,0,1279,0,719,No fish,NoF,71,True,False,False,False
94b1301c-23f0-11e9-aff8-f7e3c5596f54,1,12434,49,35571,644,741,602,719,Albacore,ALB,71,True,False,False,True
94b1301c-23f0-11e9-aff8-f7e3c5596f54,1,12434,49,35572,644,946,45,719,Human,HUMAN,71,True,False,False,False
94b1301c-23f0-11e9-aff8-f7e3c5596f54,1,12434,49,35573,944,1175,73,473,Human,HUMAN,71,True,False,False,False
94b1301c-23f0-11e9-aff8-f7e3c5596f54,1,12434,49,35574,586,720,156,327,Human,HUMAN,71,True,False,False,False
94b1301c-23f0-11e9-aff8-f7e3c5596f54,1,12434,49,35575,400,516,73,214,Human,HUMAN,71,True,False,False,False
94bd644a-23f0-11e9-9d39-97714e081564,1,12364,111,76264,424,837,225,414,Albacore,ALB,71,True,False,False,True
94bd644a-23f0-11e9-9d39-97714e081564,1,12364,111,76265,444,800,50,221,Albacore,ALB,71,True,False,False,True
94bd644a-23f0-11e9-9d39-97714e081564,1,12364,111,76266,0,149,97,233,Human,HUMAN,71,True,False,False,False
94bd644a-23f0-11e9-9d39-97714e081564,1,12364,111,76267,169,786,503,719,Human,HUMAN,71,True,False,False,False
94c18958-23f0-11e9-a788-d3ab0e81299c,3,12331,123,90254,451,598,545,674,Opah,LAG,81,True,False,False,True
94c18958-23f0-11e9-a788-d3ab0e81299c,3,12331,123,90255,361,472,436,589,Human,HUMAN,81,True,False,False,False
94c18958-23f0-11e9-a788-d3ab0e81299c,3,12331,123,90256,598,686,86,263,Human,HUMAN,81,True,False,False,False
94c18958-23f0-11e9-a788-d3ab0e81299c,3,12331,123,90257,619,682,24,112,Human,HUMAN,81,True,False,False,False
94c18958-23f0-11e9-a788-d3ab0e81299c,3,12331,123,90258,573,631,0,107,Human,HUMAN,81,True,False,False,False
da456e54-db28-11ea-a4c0-db554d66e8f1,52,12277,25,1,661,775,348,640,Human,HUMAN,71,True,False,False,False
da456e54-db28-11ea-a4c0-db554d66e8f1,52,12277,25,2,438,574,362,618,Human,HUMAN,71,True,False,False,False
da456e54-db28-11ea-a4c0-db554d66e8f1,52,12277,25,3,423,514,183,335,Human,HUMAN,71,True,False,False,False
da456e54-db28-11ea-a4c0-db554d66e8f1,52,12277,25,4,544,603,55,197,Human,HUMAN,71,True,False,False,False
da456e54-db28-11ea-a4c0-db554d66e8f1,52,12277,25,5,629,705,54,125,Human,HUMAN,71,True,False,False,False
da456e54-db28-11ea-a4c0-db554d66e8f1,52,12277,25,6,708,778,113,265,Human,HUMAN,71,True,False,False,False
dabd8b3c-db28-11ea-b427-ef336a446925,62,12149,67,1,638,756,324,447,Albacore,ALB,81,True,False,False,True
dabd8b3c-db28-11ea-b427-ef336a446925,62,12149,67,2,791,914,179,463,Human,HUMAN,81,True,False,False,False
dabd8b3c-db28-11ea-b427-ef336a446925,62,12149,67,3,720,794,0,68,Human,HUMAN,81,True,False,False,False
94af800a-23f0-11e9-bde9-5f3bf87202ac,2,12049,61,30420,642,830,211,468,Human,HUMAN,71,False,True,False,False
94af800a-23f0-11e9-bde9-5f3bf87202ac,2,12049,61,30421,822,1138,189,558,Human,HUMAN,71,False,True,False,False
94af800a-23f0-11e9-bde9-5f3bf87202ac,2,12049,61,30422,552,652,57,213,Human,HUMAN,71,False,True,False,False
94af800a-23f0-11e9-bde9-5f3bf87202ac,2,12049,61,30423,805,927,284,426,Shortbill spearfish,BILL,71,False,True,False,True
da4e6d60-db28-11ea-b922-af7677915278,53,11973,10,1,0,203,215,604,Human,HUMAN,71,True,False,False,False
da4e6d60-db28-11ea-b922-af7677915278,53,11973,10,2,0,102,68,246,Human,HUMAN,71,True,False,False,False
da4e6d60-db28-11ea-b922-af7677915278,53,11973,10,3,0,259,0,272,Human,HUMAN,71,True,False,False,False
da530942-db28-11ea-bf1b-872fb96c23cc,54,11858,27,1,136,184,-2,43,Human,HUMAN,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36065,121,147,48,98,Human,HUMAN,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36066,473,673,37,187,Unknown,OTH,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36067,668,800,48,215,Unknown,OTH,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36068,0,362,350,719,Human,HUMAN,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36069,224,730,445,719,Human,HUMAN,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36070,370,465,46,180,Unknown,OTH,71,True,False,False,False
94b15c5e-23f0-11e9-b065-777ce74e8dd3,1,11748,32,36071,27,157,156,325,Unknown,OTH,71,True,False,False,False
da51d9d2-db28-11ea-bbbc-93a4332e62ef,54,11693,20,1,172,250,0,118,Human,HUMAN,71,True,False,False,False
da44e79a-db28-11ea-a385-53eea2022992,52,11635,30,1,419,551,333,606,Human,HUMAN,71,True,False,False,False
da44e79a-db28-11ea-a385-53eea2022992,52,11635,30,2,644,726,109,190,Human,HUMAN,71,True,False,False,False
da44e79a-db28-11ea-a385-53eea2022992,52,11635,30,3,556,608,57,198,Human,HUMAN,71,True,False,False,False
da44e79a-db28-11ea-a385-53eea2022992,52,11635,30,4,702,795,29,129,Human,HUMAN,71,True,False,False,False
da8ee11a-db28-11ea-9b0a-43d70af07bd2,56,11520,14,2,76,332,472,749,Human,HUMAN,81,False,True,False,False
da8ee11a-db28-11ea-9b0a-43d70af07bd2,56,11520,14,3,545,726,506,749,Human,HUMAN,81,False,True,False,False
da8ee11a-db28-11ea-9b0a-43d70af07bd2,56,11520,14,4,1071,1255,649,749,Human,HUMAN,81,False,True,False,False
94e17b8c-23f0-11e9-b9bc-63fe1a8f5880,30,11428,1,138177,905,1039,0,138,Human,HUMAN,81,False,True,False,False
94e17b8c-23f0-11e9-b9bc-63fe1a8f5880,30,11428,1,138178,1023,1217,3,272,Human,HUMAN,81,False,True,False,False
94e17b8c-23f0-11e9-b9bc-63fe1a8f5880,30,11428,1,138179,997,1161,89,342,Blue marlin,BILL,81,False,True,False,True
94e17b8c-23f0-11e9-b9bc-63fe1a8f5880,30,11428,1,138180,901,1062,59,116,Albacore,ALB,81,False,True,False,True
94de4462-23f0-11e9-b5e7-1b42ed98e25f,13,11189,12,135309,577,677,345,515,Human,HUMAN,81,False,True,False,False
94de4462-23f0-11e9-b5e7-1b42ed98e25f,13,11189,12,135310,75,167,353,595,Human,HUMAN,81,False,True,False,False
94de4462-23f0-11e9-b5e7-1b42ed98e25f,13,11189,12,135311,257,423,535,669,Human,HUMAN,81,False,True,False,False
fc70a3aa-5952-11ec-b581-dba51061a4d7,86,11147,63,45955,358,551,459,591,Yellowfin tuna,YFT,81,True,False,False,True
fc70a3aa-5952-11ec-b581-dba51061a4d7,86,11147,63,45954,359,428,281,362,Albacore,ALB,81,True,False,False,True
fc37d6ec-5952-11ec-b0d3-9f2feef08d95,98,11050,64,10182,1190,1328,203,377,Albacore,ALB,71,True,False,False,True
fc84c902-5952-11ec-aab1-e79d89bbfcd6,86,10980,21,44384,397,700,555,680,Yellowfin tuna,YFT,81,True,False,False,True
da515dc2-db28-11ea-ba50-0f85dc31e980,54,10973,9,1,159,326,0,225,Human,HUMAN,71,True,False,False,False
da515dc2-db28-11ea-ba50-0f85dc31e980,54,10973,9,2,124,173,29,126,Human,HUMAN,71,True,False,False,False
da8bc700-db28-11ea-9776-2b468e787fec,56,10972,48,1,19,360,582,749,Human,HUMAN,81,False,True,False,False
da8bc700-db28-11ea-9776-2b468e787fec,56,10972,48,2,578,764,500,749,Human,HUMAN,81,False,True,False,False
da8bc700-db28-11ea-9776-2b468e787fec,56,10972,48,3,1059,1207,632,749,Human,HUMAN,81,False,True,False,False
94e75eb2-23f0-11e9-a7f0-6b0fa15888ab,9,10905,9,143546,1050,1279,0,219,Human,HUMAN,81,True,False,False,False
94e0faea-23f0-11e9-b920-f78ecf3166f4,30,10871,9,137713,845,960,226,416,Striped marlin,BILL,81,False,True,False,True
94e0faea-23f0-11e9-b920-f78ecf3166f4,30,10871,9,137714,900,1042,0,115,Human,HUMAN,81,False,True,False,False
94e0faea-23f0-11e9-b920-f78ecf3166f4,30,10871,9,137715,811,999,24,338,Human,HUMAN,81,False,True,False,False
fc43427a-5952-11ec-8cd3-db2939d7feef,81,10632,4,29948,386,619,469,569,Yellowfin tuna,YFT,81,True,False,False,True
fc43427a-5952-11ec-8cd3-db2939d7feef,81,10632,4,29929,386,619,469,569,Yellowfin tuna,YFT,81,True,False,False,True
fc43427a-5952-11ec-8cd3-db2939d7feef,81,10632,4,29913,386,619,469,569,Yellowfin tuna,YFT,81,True,False,False,True
fc58b466-5952-11ec-aebb-bf19eb58bd61,86,10564,56,54998,362,401,281,363,Albacore,ALB,81,True,False,False,True
fc58b466-5952-11ec-aebb-bf19eb58bd61,86,10564,56,54997,441,709,553,673,Yellowfin tuna,YFT,81,True,False,False,True
fc58b466-5952-11ec-aebb-bf19eb58bd61,86,10564,56,54996,568,802,495,635,Yellowfin tuna,YFT,81,True,False,False,True
fc3c4af6-5952-11ec-ba32-2f4c68531fee,77,10545,26,7139,963,1006,277,368,Yellowfin tuna,YFT,81,False,False,True,True
fc3c4af6-5952-11ec-ba32-2f4c68531fee,77,10545,26,7138,965,1047,271,417,Bigeye tuna,BET,81,False,False,True,True
fc3c4af6-5952-11ec-ba32-2f4c68531fee,77,10545,26,2975,1028,1311,528,642,Bigeye tuna,BET,81,False,False,True,True
da517a1e-db28-11ea-ba9d-eb595a1569a6,54,10371,10,1,147,239,0,150,Human,HUMAN,71,True,False,False,False
da517a1e-db28-11ea-ba9d-eb595a1569a6,54,10371,10,2,260,334,0,104,Human,HUMAN,71,True,False,False,False
da5181da-db28-11ea-bab6-ab3d873fe964,54,10371,35,1,122,200,0,144,Human,HUMAN,71,True,False,False,False
da41182c-db28-11ea-9a38-0f377769c689,52,10359,9,1,536,680,421,681,Human,HUMAN,71,True,False,False,False
da41182c-db28-11ea-9a38-0f377769c689,52,10359,9,2,447,517,239,473,Human,HUMAN,71,True,False,False,False
da41182c-db28-11ea-9a38-0f377769c689,52,10359,9,3,706,816,203,388,Human,HUMAN,71,True,False,False,False
da41182c-db28-11ea-9a38-0f377769c689,52,10359,9,5,711,758,27,125,Human,HUMAN,71,True,False,False,False
da41182c-db28-11ea-9a38-0f377769c689,52,10359,9,6,618,727,114,195,Human,HUMAN,71,True,False,False,False
94a7944e-23f0-11e9-aa32-ef63a875221d,0,10348,1,1309,0,1279,0,719,No fish,NoF,71,True,False,False,False
da3ffd20-db28-11ea-9781-eb89f05ba99b,52,10229,34,1,535,714,308,532,Human,HUMAN,71,True,False,False,False
da3ffd20-db28-11ea-9781-eb89f05ba99b,52,10229,34,2,685,751,91,272,Human,HUMAN,71,True,False,False,False
da3ffd20-db28-11ea-9781-eb89f05ba99b,52,10229,34,3,666,717,66,125,Human,HUMAN,71,True,False,False,False
da3ffd20-db28-11ea-9781-eb89f05ba99b,52,10229,34,4,700,788,29,105,Human,HUMAN,71,True,False,False,False
da5bf26e-db28-11ea-93a8-fbaecd672370,57,10158,43,1,198,495,111,543,Human,HUMAN,71,True,False,False,False
da5bf26e-db28-11ea-93a8-fbaecd672370,57,10158,43,2,1073,1378,290,591,Human,HUMAN,71,True,False,False,False
da717c56-db28-11ea-aa32-1b09113d00c4,59,10135,14,1,697,871,232,510,Human,HUMAN,81,True,False,False,False
da717c56-db28-11ea-aa32-1b09113d00c4,59,10135,14,2,974,1213,409,679,Human,HUMAN,81,True,False,False,False
da717c56-db28-11ea-aa32-1b09113d00c4,59,10135,14,3,1084,1279,606,749,Human,HUMAN,81,True,False,False,False
da717c56-db28-11ea-aa32-1b09113d00c4,59,10135,14,4,1003,1203,358,549,Human,HUMAN,81,True,False,False,False
da717c56-db28-11ea-aa32-1b09113d00c4,59,10135,14,5,900,984,128,206,Human,HUMAN,81,True,False,False,False
94dcb408-23f0-11e9-b3fe-03932278eb63,14,10064,25,133719,1099,1231,580,749,Albacore,ALB,81,True,False,False,True
da440fbe-db28-11ea-a1a4-b70eea1ab909,52,9993,29,1,476,574,107,271,Human,HUMAN,71,True,False,False,False
da440fbe-db28-11ea-a1a4-b70eea1ab909,52,9993,29,2,576,648,58,213,Human,HUMAN,71,True,False,False,False
da440fbe-db28-11ea-a1a4-b70eea1ab909,52,9993,29,3,661,720,117,189,Human,HUMAN,71,True,False,False,False
da440fbe-db28-11ea-a1a4-b70eea1ab909,52,9993,29,4,694,790,24,173,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2413,323,467,37,256,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2414,142,352,262,468,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2415,55,134,104,220,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2416,33,147,195,363,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2417,202,354,86,202,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2418,469,616,0,74,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2419,183,380,195,392,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2420,358,470,442,493,Albacore,ALB,71,True,False,False,True
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2421,0,75,402,511,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2422,492,709,357,572,Human,HUMAN,71,True,False,False,False
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2423,70,131,556,671,Albacore,ALB,71,True,False,False,True
94a8c648-23f0-11e9-ad92-43981eb4b101,0,9843,54,2424,398,623,242,418,Human,HUMAN,71,True,False,False,False
da60ae1c-db28-11ea-9a5b-6fe81963074d,57,9815,24,1,323,556,84,531,Human,HUMAN,71,True,False,False,False
da60ae1c-db28-11ea-9a5b-6fe81963074d,57,9815,24,2,731,1148,336,640,Human,HUMAN,71,True,False,False,False
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,1,810,945,262,619,Human,HUMAN,81,True,False,False,False
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,2,1154,1279,645,749,Human,HUMAN,81,True,False,False,False
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,3,411,539,573,622,Albacore,ALB,81,True,False,False,True
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,4,319,429,560,625,Albacore,ALB,81,True,False,False,True
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,5,285,405,640,696,Albacore,ALB,81,True,False,False,True
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,6,250,402,289,536,Human,HUMAN,81,True,False,False,False
da6f5df4-db28-11ea-a7bb-bb53013197ae,59,9744,33,7,764,840,100,251,Human,HUMAN,81,True,False,False,False
da6f63f8-db28-11ea-a7c9-631bca0d8549,59,9744,47,1,1100,1279,633,749,Human,HUMAN,81,True,False,False,False
da6f63f8-db28-11ea-a7c9-631bca0d8549,59,9744,47,2,979,1193,289,536,Human,HUMAN,81,True,False,False,False
da6f63f8-db28-11ea-a7c9-631bca0d8549,59,9744,47,3,769,826,100,264,Human,HUMAN,81,True,False,False,False
da6f63f8-db28-11ea-a7c9-631bca0d8549,59,9744,47,4,248,469,444,639,Human,HUMAN,81,True,False,False,False
da6f63f8-db28-11ea-a7c9-631bca0d8549,59,9744,47,5,421,543,588,623,Albacore,ALB,81,True,False,False,True
da6f63f8-db28-11ea-a7c9-631bca0d8549,59,9744,47,6,288,404,640,686,Albacore,ALB,81,True,False,False,True
da8f404c-db28-11ea-9b6e-af8e972fbf3f,56,9602,14,1,30,266,496,749,Human,HUMAN,81,False,True,False,False
da8f404c-db28-11ea-9b6e-af8e972fbf3f,56,9602,14,2,605,846,488,749,Human,HUMAN,81,False,True,False,False
da8f404c-db28-11ea-9b6e-af8e972fbf3f,56,9602,14,3,1104,1279,657,749,Human,HUMAN,81,False,True,False,False
fc838a06-5952-11ec-a93e-5ff3cb8b21b3,86,9554,41,51473,370,686,535,677,Yellowfin tuna,YFT,81,True,False,False,True
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18617,455,543,0,64,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18618,187,289,698,719,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18619,0,114,385,508,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18620,0,89,224,371,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18621,261,377,32,191,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18622,409,547,22,245,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18623,536,605,0,59,Human,HUMAN,71,True,False,False,False
94ac2f68-23f0-11e9-b597-ef13b864e3aa,0,9499,2,18624,316,519,263,494,Human,HUMAN,71,True,False,False,False
da5bd964-db28-11ea-9379-efaddf1eb0cb,57,9475,49,1,626,796,0,379,Human,HUMAN,71,True,False,False,False
da53279c-db28-11ea-bf7b-bff9ffb4e52a,54,9381,13,1,27,189,23,294,Human,HUMAN,71,True,False,False,False
da53279c-db28-11ea-bf7b-bff9ffb4e52a,54,9381,13,2,119,206,-1,145,Human,HUMAN,71,True,False,False,False
94c198da-23f0-11e9-a7a7-87c0dc80c1e0,3,9330,7,90421,536,657,527,603,Albacore,ALB,81,True,False,False,True
94c198da-23f0-11e9-a7a7-87c0dc80c1e0,3,9330,7,90422,257,331,17,137,Human,HUMAN,81,True,False,False,False
94c198da-23f0-11e9-a7a7-87c0dc80c1e0,3,9330,7,90423,506,624,309,463,Human,HUMAN,81,True,False,False,False
94c198da-23f0-11e9-a7a7-87c0dc80c1e0,3,9330,7,90424,402,514,377,544,Human,HUMAN,81,True,False,False,False
94efd466-23f0-11e9-b1d2-cbed9acef231,20,9001,30,149177,0,215,330,674,Human,HUMAN,81,True,False,False,False
fc935e4a-5952-11ec-b93a-1fad525b7190,88,8877,1,469,296,415,718,942,Albacore,ALB,81,False,True,False,True
fc50198c-5952-11ec-a0ce-eb5089d74025,83,8810,16,40522,379,454,423,532,Albacore,ALB,81,True,False,False,True
fc50198c-5952-11ec-a0ce-eb5089d74025,83,8810,16,40521,440,517,347,497,Albacore,ALB,81,True,False,False,True
94f3d980-23f0-11e9-b65f-1ba38f39c7bd,41,8677,6,154067,576,714,542,699,Human,HUMAN,81,False,True,False,False
da54dbfa-db28-11ea-b86d-1b8f5b22849f,57,8621,21,1,32,416,494,805,Human,HUMAN,71,True,False,False,False
da54dbfa-db28-11ea-b86d-1b8f5b22849f,57,8621,21,2,298,511,70,507,Human,HUMAN,71,True,False,False,False
da5b99ae-db28-11ea-930f-134c0cb8d639,57,8499,3,1,416,487,683,707,Albacore,ALB,71,True,False,False,True
da5b99ae-db28-11ea-930f-134c0cb8d639,57,8499,3,2,388,651,526,815,Human,HUMAN,71,True,False,False,False
da6101b4-db28-11ea-9add-5f13d0e16e49,57,8429,37,1,453,586,0,440,Human,HUMAN,71,True,False,False,False
da6101b4-db28-11ea-9add-5f13d0e16e49,57,8429,37,2,638,913,388,764,Human,HUMAN,71,True,False,False,False
da6101b4-db28-11ea-9add-5f13d0e16e49,57,8429,37,3,573,721,545,684,Unknown,OTH,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22283,418,523,35,246,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22284,44,233,437,587,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22285,40,184,241,386,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22286,533,688,416,618,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22287,532,612,0,71,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22288,239,395,202,395,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22289,195,382,338,487,Human,HUMAN,71,True,False,False,False
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22290,375,567,379,537,Wahoo,OTH,71,True,False,False,True
94ad074e-23f0-11e9-b79b-5fe586fcf939,0,8395,101,22291,266,384,28,183,Human,HUMAN,71,True,False,False,False
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,1,439,790,633,1027,Human,HUMAN,81,True,False,False,False
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,2,0,147,526,742,Human,HUMAN,81,True,False,False,False
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,3,392,587,222,572,Human,HUMAN,81,True,False,False,False
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,4,275,448,224,495,Human,HUMAN,81,True,False,False,False
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,5,503,721,236,617,Human,HUMAN,81,True,False,False,False
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,6,62,210,618,765,Yellowfin tuna,YFT,81,True,False,False,True
da78ebbc-db28-11ea-b27b-07bbe70078b0,60,8374,35,9,588,705,0,158,Human,HUMAN,81,True,False,False,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115071,577,652,0,166,Human,HUMAN,81,False,False,True,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115072,424,503,64,268,Human,HUMAN,81,False,False,True,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115073,422,580,213,399,Human,HUMAN,81,False,False,True,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115074,543,659,312,487,Human,HUMAN,81,False,False,True,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115075,474,583,107,305,Human,HUMAN,81,False,False,True,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115076,429,477,19,91,Human,HUMAN,81,False,False,True,False
94cef98a-23f0-11e9-bcd0-271cedebf065,6,8321,3,115077,639,694,333,494,Yellowfin tuna,YFT,81,False,False,True,True
